출발지,출발지 광역지자체,출발지 기초지자체,출발지 위도,출발지 경도,도착지,도착지 광역지자체,도착지 기초지자체,도착지 위도,도착지 경도,요금(고속),요금(우등),요금(프리미엄),요금(심야고속),요금(심야우등),요금(심야프리미엄)
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,능주,전라남도,화순군,35.05634512,126.9832722,27700,36000,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,담양,전라남도,담양군,35.31520827,126.9838437,23400,30500,0,28000,36600,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,당진,충청남도,당진시,36.9024562,126.645964,7800,11300,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,당진기지시,충청남도,당진시,36.90415581,126.6943833,7400,10800,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,덕산스파,충청남도,예산군,36.69394416,126.6563844,9100,13300,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,동광양(중마),전라남도,광양시,34.93602078,127.6994498,23400,34700,45100,28000,41600,54100
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,목포,전라남도,목포시,34.81274021,126.4178119,25900,36000,46800,31000,43200,56100
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,무안,전라남도,무안군,34.98811734,126.4782206,25700,33500,43600,0,0,52300
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,벌교,전라남도,보성군,34.84828537,127.3510913,28400,36900,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,보령,충청남도,보령시,36.34238301,126.5896274,12900,18900,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,보성,전라남도,보성군,34.84828537,127.3510913,30700,39900,0,0,47800,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,보은,충청북도,보은군,36.48314912,127.7217747,0,16300,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,봉동,전라북도,완주군,35.97503899,127.206896,15600,20300,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,부안,전라북도,부안군,35.72664562,126.7370137,17000,23100,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,서산,충청남도,서산시,36.78184662,126.458549,9500,13800,0,0,16500,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,서충주,충청북도,충주시,37.02228076,127.8494088,8400,12300,16000,0,14700,19200
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,속리산,충청북도,보은군,36.52784826,127.8196547,0,18700,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,송광사,전라남도,순천시,35.00992758,127.2555511,26500,34500,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,순창,전라북도,순창군,35.37680937,127.1413087,19100,24800,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,순천,전라남도,순천시,34.94759395,127.491363,22800,33800,43900,27300,40500,52600
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,신탄진역,대전광역시,대덕구,36.44906788,127.4066293,10500,15500,0,12600,18600,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,안면도,충청남도,태안군,36.51830026,126.3456379,13100,19200,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,여수,전라남도,여수시,34.75820211,127.716998,24500,36400,47300,29400,43600,56700
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,여천,전라남도,여수시,34.77768385,127.6514147,24500,36400,47300,29400,43600,56700
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,연무대,경기도,수원시 팔달구,37.27652065,127.0391258,13500,17600,23200,16200,21100,27800
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,영광,전라남도,영광군,35.27587317,126.5020549,20700,30600,39700,24800,36700,47600
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,영암,전라남도,영암군,34.79677822,126.7027016,29700,38600,47800,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,예산,충청남도,예산군,36.69446343,126.832349,8700,12700,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,옥과,전라남도,곡성군,35.27641341,127.1365924,22600,29300,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,완도,전라남도,완도군,34.31857053,126.7449548,29500,44000,57200,35400,52800,68600
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,완도항,전라남도,완도군,34.31671584,126.7613347,29600,44200,57400,35400,52800,68800
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,원동,경기도,오산시,37.14635067,127.0668398,28600,42600,55300,34300,51100,66300
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,원예박람회(꽃지),충청남도,태안군,36.49718208,126.3360205,0,19500,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,익산,전라북도,익산시,35.93129575,126.9437877,14700,21500,28700,17600,25800,34400
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,장성,전라남도,장성군,35.29680982,126.7806973,21100,27400,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,장흥,전라남도,장흥군,34.67729611,126.9095751,34000,44200,54000,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,전북강진,전라북도,임실군,35.52942616,127.160872,17800,23200,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,전주고속터미널,전라북도,전주시 덕진구,35.83450993,127.1292206,15000,22000,28600,18000,26400,34300
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,정산,충청남도,청양군,36.41182881,126.9500159,12000,17500,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,정안(휴)하행,충청남도,공주시,36.5678445,127.1141772,8300,12100,15700,0,0,18800
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,정읍,전라북도,정읍시,35.57299966,126.8454471,18700,24300,0,22400,29100,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,증평,충청북도,증평군,36.78584808,127.5825291,10100,0,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,지도,전라남도,신안군,35.05950587,126.2111531,30500,39600,51500,0,0,61800
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,진도,전라남도,진도군,34.47873407,126.2634999,38500,40900,53200,46200,49000,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,진안,전라북도,진안군,35.79214179,127.4309515,19000,24700,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,창기리,충청남도,태안군,36.51830026,126.3456379,12500,18300,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,청양,충청남도,청양군,36.4522491,126.8035331,12000,17500,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,청주(센트럴),충청북도,청주시 흥덕구,36.62800462,127.4320262,9100,12800,0,0,15300,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,청주공항,충청북도,청주시 청원구,36.77315371,127.5077214,9100,12800,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,청주대정류소,충청북도,청주시 청원구,36.65045243,127.4869815,9100,12800,0,0,15300,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,청주북부,충청북도,청주시 청원구,36.71173817,127.4272531,0,12800,0,0,15300,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,충주,충청북도,충주시,36.98204148,127.9148855,9000,13200,17200,10800,15800,20600
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,태안,충청남도,태안군,36.74805446,126.3032382,10800,15700,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,태인,전라북도,정읍시,35.65136893,126.9414613,17700,23000,0,21200,27600,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,함평,전라남도,함평군,35.06209077,126.523352,27600,35600,46700,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,해남,전라남도,해남군,34.57066373,126.6079365,30500,42300,55000,36600,50700,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,해제,전라남도,무안군,35.11196188,126.2915242,28300,36800,47800,0,0,57300
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,홍성,충청남도,홍성군,36.60094585,126.6760965,10200,14900,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,화순,전라남도,화순군,35.05634512,126.9832722,26400,34300,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,흥덕,전라북도,고창군,35.51884562,126.6991809,18300,23800,0,0,0,0
속초,강원도,속초시,38.1904606,128.598776,동서울,서울특별시,광진구,37.53460761,127.0941883,16100,20900,27100,19300,25000,32500
속초,강원도,속초시,38.1904606,128.598776,서울경부,서울특별시,서초구,37.50619217,127.007451,17200,22300,28900,20600,26700,34600
속초,강원도,속초시,38.1904606,128.598776,인천,인천광역시,미추홀구,37.44177704,126.7014809,19700,25600,33200,23600,30700,39800
속초,강원도,속초시,38.1904606,128.598776,천안,충청남도,천안시 동남구,36.81973608,127.1563392,0,28900,37500,0,34600,45000
송광사,전라남도,순천시,35.00992758,127.2555511,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,26500,34500,0,0,0,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,강원대(삼척),강원도,삼척시,37.4401469,129.1690379,21800,28300,36700,26100,0,44000
수원,경기도,수원시 권선구,37.25108002,127.0198291,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,18800,27800,36100,22500,33300,43300
수원,경기도,수원시 권선구,37.25108002,127.0198291,동해,강원도,동해시,37.52770657,129.1040424,20200,26300,34100,24200,0,40900
수원,경기도,수원시 권선구,37.25108002,127.0198291,목포,전라남도,목포시,34.81274021,126.4178119,25100,32600,42400,0,39100,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,삼척,강원도,삼척시,37.4401469,129.1690379,22300,29000,37700,26700,34800,45200
수원,경기도,수원시 권선구,37.25108002,127.0198291,삼척해변,강원도,삼척시,37.46792498,129.1698406,0,28700,35400,0,34400,42400
수원,경기도,수원시 권선구,37.25108002,127.0198291,순천,전라남도,순천시,34.94759395,127.491363,24000,30100,0,0,36100,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,여수,전라남도,여수시,34.75820211,127.716998,28400,36000,0,0,43200,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,여천,전라남도,여수시,34.77768385,127.6514147,27300,34600,0,0,41500,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,완도,전라남도,완도군,34.31857053,126.7449548,40200,51200,66600,0,61400,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,인삼랜드(휴)하행,충청남도,금산군,36.1527445,127.4963115,11300,16200,0,0,0,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,정안(휴)하행,충청남도,공주시,36.5678445,127.1141772,6300,9100,0,0,0,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,진주,경상남도,진주시,35.178698,128.0930065,21400,31600,41000,25600,37900,49200
수원,경기도,수원시 권선구,37.25108002,127.0198291,진주개양,경상남도,진주시,35.15943584,128.1092155,21400,31600,41000,25600,37900,49200
수원,경기도,수원시 권선구,37.25108002,127.0198291,진주혁신,경상남도,진주시,35.18216876,128.1215123,21400,31600,41700,25600,37900,50000
수원,경기도,수원시 권선구,37.25108002,127.0198291,해남,전라남도,해남군,34.57066373,126.6079365,32900,42800,55600,0,51300,0
수원,경기도,수원시 권선구,37.25108002,127.0198291,횡성(휴)하행,강원도,횡성군,37.4615442,128.1350662,10400,12700,0,0,0,0
순창,전라북도,순창군,35.37680937,127.1413087,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,19100,24800,0,0,0,0
순천,전라남도,순천시,34.94759395,127.491363,김해공항,부산광역시,강서구,35.17248776,128.9467853,0,19400,25200,0,23200,30200
순천,전라남도,순천시,34.94759395,127.491363,병점,경기도,화성시 병점구,37.2068638,127.0353768,0,29000,0,0,34800,0
순천,전라남도,순천시,34.94759395,127.491363,부산,부산광역시,사상구,35.16323947,128.9825254,14200,19900,25900,17000,23800,0
순천,전라남도,순천시,34.94759395,127.491363,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,0,19500,0,0,21400,0
순천,전라남도,순천시,34.94759395,127.491363,섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,3100,4500,0,0,0,0
순천,전라남도,순천시,34.94759395,127.491363,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,22800,33800,43900,27300,40500,52600
순천,전라남도,순천시,34.94759395,127.491363,수원,경기도,수원시 권선구,37.25108002,127.0198291,24000,30100,0,0,36100,0
순천,전라남도,순천시,34.94759395,127.491363,안산,경기도,안산시 상록구,37.31684779,126.8462698,0,32600,0,0,39100,0
순천,전라남도,순천시,34.94759395,127.491363,인천,인천광역시,미추홀구,37.44177704,126.7014809,24200,35900,0,29000,43000,0
순천,전라남도,순천시,34.94759395,127.491363,인천공항T1,인천광역시,중구,37.44673742,126.4553059,0,42500,55300,0,51000,66300
순천,전라남도,순천시,34.94759395,127.491363,인천공항T2,인천광역시,중구,37.46576234,126.4318247,0,42500,55300,0,51000,66300
순천,전라남도,순천시,34.94759395,127.491363,정안(휴)상행,충청남도,공주시,36.5694881,127.1151662,14500,21700,0,0,0,0
순천신대지구,전라남도,순천시,34.9053222,127.5479777,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,22800,33800,0,27300,40500,0
순천신대지구,전라남도,순천시,34.9053222,127.5479777,인천,인천광역시,미추홀구,37.44177704,126.7014809,24200,35900,0,29000,43000,0
순천신대지구,전라남도,순천시,34.9053222,127.5479777,정안(휴)상행,충청남도,공주시,36.5694881,127.1151662,14500,21700,0,0,0,0
시흥(시화),경기도,시흥시,37.34262047,126.735838,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,25200,32700,0,30200,39200,0
시흥(시화),경기도,시흥시,37.34262047,126.735838,광주비아,광주광역시,서구,35.1604031,126.8793103,23700,30800,0,28400,36900,0
시흥(시화),경기도,시흥시,37.34262047,126.735838,정안(휴)하행,충청남도,공주시,36.5678445,127.1141772,11500,15000,0,0,0,0
신갈시외(두진A),경기도,용인시 기흥구,37.2731115,127.1051662,강원대(삼척),강원도,삼척시,37.4401469,129.1690379,20600,26800,34800,24700,0,41700
신갈시외(두진A),경기도,용인시 기흥구,37.2731115,127.1051662,동해,강원도,동해시,37.52770657,129.1040424,18900,24500,31800,22600,0,38100
신갈시외(두진A),경기도,용인시 기흥구,37.2731115,127.1051662,삼척,강원도,삼척시,37.4401469,129.1690379,21000,27300,35400,25200,0,42400
신갈시외(두진A),경기도,용인시 기흥구,37.2731115,127.1051662,삼척해변,강원도,삼척시,37.46792498,129.1698406,0,26900,33200,0,32200,39800
신갈시외(두진A),경기도,용인시 기흥구,37.2731115,127.1051662,횡성(휴)하행,강원도,횡성군,37.4615442,128.1350662,9000,10900,0,0,0,0
신갈영덕(고속도로),경기도,용인시 기흥구,37.27145424,127.1043258,선문대,충청남도,아산시,36.80019804,127.0749596,5900,0,0,0,0,0
신갈영덕(고속도로),경기도,용인시 기흥구,37.27145424,127.1043258,아산탕정사무소,충청남도,아산시,36.79848478,127.0612207,6100,0,0,0,0,0
신갈영덕(고속도로),경기도,용인시 기흥구,37.27145424,127.1043258,천안3공단,충청남도,천안시 서북구,36.84289834,127.1093924,4800,0,0,0,0,0
신갈영덕(고속도로),경기도,용인시 기흥구,37.27145424,127.1043258,천안아산역,충청남도,아산시,36.7943447,127.1044438,5400,0,0,0,0,0
신대CGV,전라남도,순천시,34.92598,127.5523735,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,14100,18300,23800,0,21900,28500
신대CGV,전라남도,순천시,34.92598,127.5523735,섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,0,3600,0,0,0,0
신탄진역,대전광역시,대덕구,36.44906788,127.4066293,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,10500,15500,0,12600,18600,0
아산둔포,경기도,평택시,36.99036504,127.0878605,서울경부,서울특별시,서초구,37.50619217,127.007451,7000,9100,0,8400,10900,0
아산서부(호서대),충청남도,아산시,36.73651006,127.0744823,서울경부,서울특별시,서초구,37.50619217,127.007451,8100,10600,0,9700,12700,0
아산서부(호서대),충청남도,아산시,36.73651006,127.0744823,인천,인천광역시,미추홀구,37.44177704,126.7014809,10400,13500,0,0,16200,0
아산시외,충청남도,아산시,36.78486201,127.0158746,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,0,25000,32500,0,30000,39000
아산온양,충청남도,아산시,36.78486201,127.0158746,서울경부,서울특별시,서초구,37.50619217,127.007451,8100,10600,0,9700,12700,0
아산온양,충청남도,아산시,36.78486201,127.0158746,인천,인천광역시,미추홀구,37.44177704,126.7014809,10400,13500,0,0,16200,0
아산탕정사무소,충청남도,아산시,36.79848478,127.0612207,서울경부,서울특별시,서초구,37.50619217,127.007451,8500,0,0,0,0,0
아산탕정사무소,충청남도,아산시,36.79848478,127.0612207,신갈영덕(고속도로),경기도,용인시 기흥구,37.27145424,127.1043258,6100,0,0,0,0,0
아산탕정사무소,충청남도,아산시,36.79848478,127.0612207,죽전,대구광역시,남구,35.83672828,128.5578272,6600,0,0,0,0,0
아산테크노밸리,충청남도,아산시,36.91958012,127.0546073,서울경부,서울특별시,서초구,37.50619217,127.007451,7000,9100,0,8400,10900,0
안동,경상북도,안동시,36.57437126,128.6761282,서울경부,서울특별시,서초구,37.50619217,127.007451,19000,24400,33500,22800,29200,0
안면도,충청남도,태안군,36.51830026,126.3456379,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,13100,19200,0,0,0,0
안산,경기도,안산시 상록구,37.31684779,126.8462698,고창,전라북도,고창군,35.43800679,126.6939543,25300,32900,42700,30300,39400,51200
안산,경기도,안산시 상록구,37.31684779,126.8462698,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,23500,30500,0,28200,36600,0
안산,경기도,안산시 상록구,37.31684779,126.8462698,광주비아,광주광역시,서구,35.1604031,126.8793103,22100,28700,0,26500,34400,0
안산,경기도,안산시 상록구,37.31684779,126.8462698,순천,전라남도,순천시,34.94759395,127.491363,0,32600,0,0,0,0
안산,경기도,안산시 상록구,37.31684779,126.8462698,여수,전라남도,여수시,34.75820211,127.716998,0,39100,0,0,0,0
안산,경기도,안산시 상록구,37.31684779,126.8462698,여천,전라남도,여수시,34.77768385,127.6514147,0,38300,0,0,0,0
안산,경기도,안산시 상록구,37.31684779,126.8462698,익산,전라북도,익산시,35.93129575,126.9437877,17800,23100,30000,0,0,0
안산,경기도,안산시 상록구,37.31684779,126.8462698,정안(휴)하행,충청남도,공주시,36.5678445,127.1141772,9900,12800,0,0,0,0
안성,경기도,안성시,37.01223615,127.2936082,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,0,30000,39000,0,36000,46800
안성,경기도,안성시,37.01223615,127.2936082,전주고속터미널,전라북도,전주시 덕진구,35.83450993,127.1292206,0,18700,24300,0,22400,29100
안성,경기도,안성시,37.01223615,127.2936082,전주호남제일문,전라북도,전주시 덕진구,35.86961616,127.0713727,0,17300,22500,0,20700,27000
안성공도,경기도,평택시,36.99288465,127.1323557,없음,서울특별시,서대문구,37.57485498,126.9215788,0,0,0,0,0,0
안성대림,경기도,안성시,37.01005154,127.2039505,없음,서울특별시,서대문구,37.57485498,126.9215788,0,0,0,0,0,0
안성중대,경기도,안성시,37.00405566,127.2310515,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,0,28300,36800,0,33900,44100
안성중대,경기도,안성시,37.00405566,127.2310515,전주고속터미널,전라북도,전주시 덕진구,35.83450993,127.1292206,0,17100,22200,0,20500,26600
안성중대,경기도,안성시,37.00405566,127.2310515,전주호남제일문,전라북도,전주시 덕진구,35.86961616,127.0713727,0,15600,20300,0,18700,24300
안성풍림,경기도,의정부시,37.72757702,127.0599072,없음,서울특별시,서대문구,37.57485498,126.9215788,0,0,0,0,0,0
안성한경,경기도,안성시,37.01185387,127.2637702,없음,서울특별시,서대문구,37.57485498,126.9215788,0,0,0,0,0,0
안성회관,경기도,안성시,37.0125881,127.2711774,없음,서울특별시,서대문구,37.57485498,126.9215788,0,0,0,0,0,0
안양역,경기도,안양시 만안구,37.4011534,126.9217184,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,0,32200,41900,0,38600,50200
애통리,전라북도,김제시,35.8361442,127.0162991,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,17300,22500,0,20700,27000,0
애통리,전라북도,김제시,35.8361442,127.0162991,정안(휴)상행,충청남도,공주시,36.5694881,127.1151662,9000,10400,0,0,0,0
양양,강원도,양양군,38.08529403,128.6297767,동서울,서울특별시,광진구,37.53460761,127.0941883,14200,18300,23900,17000,21900,28600
양양,강원도,양양군,38.08529403,128.6297767,서울경부,서울특별시,서초구,37.50619217,127.007451,15300,19900,25800,18300,23800,30900
양양,강원도,양양군,38.08529403,128.6297767,인천,인천광역시,미추홀구,37.44177704,126.7014809,17800,23100,30000,0,0,36000
여수,전라남도,여수시,34.75820211,127.716998,김해공항,부산광역시,강서구,35.17248776,128.9467853,0,22700,0,0,27200,0
여수,전라남도,여수시,34.75820211,127.716998,병점,경기도,화성시 병점구,37.2068638,127.0353768,0,35500,0,0,42600,0
여수,전라남도,여수시,34.75820211,127.716998,부산,부산광역시,사상구,35.16323947,128.9825254,16100,23600,30000,19300,28300,0
여수,전라남도,여수시,34.75820211,127.716998,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,17700,22800,29700,0,27300,35600
여수,전라남도,여수시,34.75820211,127.716998,섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,0,7300,0,0,0,0
여수,전라남도,여수시,34.75820211,127.716998,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,24500,36400,47300,29400,43600,56700
여수,전라남도,여수시,34.75820211,127.716998,수원,경기도,수원시 권선구,37.25108002,127.0198291,28400,36000,0,0,43200,0
여수,전라남도,여수시,34.75820211,127.716998,신대CGV,전라남도,순천시,34.92598,127.5523735,0,6100,7900,0,7300,9400
여수,전라남도,여수시,34.75820211,127.716998,안산,경기도,안산시 상록구,37.31684779,126.8462698,0,39100,0,0,46900,0
여수,전라남도,여수시,34.75820211,127.716998,인천,인천광역시,미추홀구,37.44177704,126.7014809,25900,38500,0,31000,46200,0
여수,전라남도,여수시,34.75820211,127.716998,인천공항T1,인천광역시,중구,37.44673742,126.4553059,0,50000,65100,0,60000,78100
여수,전라남도,여수시,34.75820211,127.716998,인천공항T2,인천광역시,중구,37.46576234,126.4318247,0,50000,65100,0,60000,78100
여수,전라남도,여수시,34.75820211,127.716998,정안(휴)상행,충청남도,공주시,36.5694881,127.1151662,16200,24300,0,0,0,0
여주,경기도,여주시,37.29017003,127.6352096,서울경부,서울특별시,서초구,37.50619217,127.007451,7800,10100,0,9300,12100,0
여주대,경기도,여주시,37.29017003,127.6352096,서울경부,서울특별시,서초구,37.50619217,127.007451,7200,9300,0,8600,11100,0
여주프리미엄아울렛,경기도,여주시,37.24139161,127.6121957,서울경부,서울특별시,서초구,37.50619217,127.007451,6400,0,0,0,0,0
여천,전라남도,여수시,34.77768385,127.6514147,병점,경기도,화성시 병점구,37.2068638,127.0353768,0,34100,0,0,40900,0
여천,전라남도,여수시,34.77768385,127.6514147,부산,부산광역시,사상구,35.16323947,128.9825254,16100,23600,30000,19300,28300,0
여천,전라남도,여수시,34.77768385,127.6514147,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,17700,22800,29700,0,27300,35600
여천,전라남도,여수시,34.77768385,127.6514147,섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,5000,7300,0,0,0,0
여천,전라남도,여수시,34.77768385,127.6514147,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,24500,36400,47300,29400,43600,56700
여천,전라남도,여수시,34.77768385,127.6514147,수원,경기도,수원시 권선구,37.25108002,127.0198291,27300,34600,0,0,41500,0
여천,전라남도,여수시,34.77768385,127.6514147,신대CGV,전라남도,순천시,34.92598,127.5523735,0,4700,6100,0,0,0
여천,전라남도,여수시,34.77768385,127.6514147,안산,경기도,안산시 상록구,37.31684779,126.8462698,0,38300,0,0,45900,0
여천,전라남도,여수시,34.77768385,127.6514147,인천,인천광역시,미추홀구,37.44177704,126.7014809,25900,38500,0,31000,46200,0
여천,전라남도,여수시,34.77768385,127.6514147,정안(휴)상행,충청남도,공주시,36.5694881,127.1151662,16200,24300,0,0,0,0
연무대,경기도,수원시 팔달구,37.27652065,127.0391258,내포,충청남도,예산군,36.65902489,126.6705205,0,11800,0,0,0,0
연무대,경기도,수원시 팔달구,37.27652065,127.0391258,부산,부산광역시,사상구,35.16323947,128.9825254,20100,28700,0,24100,34400,0
연무대,경기도,수원시 팔달구,37.27652065,127.0391258,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,13500,17600,23200,16200,21100,27800
연무대,경기도,수원시 팔달구,37.27652065,127.0391258,정안(휴)상행,충청남도,공주시,36.5694881,127.1151662,4000,5800,0,0,0,0
연무대,경기도,수원시 팔달구,37.27652065,127.0391258,홍성,충청남도,홍성군,36.60094585,126.6760965,0,13300,0,0,0,0
영광,전라남도,영광군,35.27587317,126.5020549,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,20700,30600,39700,0,36700,47600
영광,전라남도,영광군,35.27587317,126.5020549,인천공항T1,인천광역시,중구,37.44673742,126.4553059,0,0,0,0,47100,61300
영광,전라남도,영광군,35.27587317,126.5020549,인천공항T2,인천광역시,중구,37.46576234,126.4318247,0,0,0,0,47100,61300
영광,전라남도,영광군,35.27587317,126.5020549,정안(휴)상행,충청남도,공주시,36.5694881,127.1151662,12400,18500,24000,0,0,28800
영덕,경상북도,영덕군,36.41449104,129.3726418,서울경부,서울특별시,서초구,37.50619217,127.007451,0,35700,0,0,0,0
영덕,경상북도,영덕군,36.41449104,129.3726418,안동,경상북도,안동시,36.57437126,128.6761282,0,11600,0,0,0,0
영암,전라남도,영암군,34.79677822,126.7027016,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,29700,38600,47800,0,46300,57300
영월,강원도,영월군,37.18324208,128.465631,서울경부,서울특별시,서초구,37.50619217,127.007451,0,21200,0,0,0,0
영주,경상북도,영주시,36.82709934,128.6057601,서울경부,서울특별시,서초구,37.50619217,127.007451,0,21200,0,0,0,0
영천,경상북도,영천시,35.96066762,128.9275329,낙동강(휴)상행,경상북도,의성군,36.3468501,128.2934102,5400,8100,0,0,0,0
영천,경상북도,영천시,35.96066762,128.9275329,서울경부,서울특별시,서초구,37.50619217,127.007451,20600,30400,0,24700,36400,0
영천망정동,경상북도,영천시,35.96066762,128.9275329,낙동강(휴)상행,경상북도,의성군,36.3468501,128.2934102,5400,8100,0,0,0,0
영천망정동,경상북도,영천시,35.96066762,128.9275329,서울경부,서울특별시,서초구,37.50619217,127.007451,20600,30400,0,24700,36400,0
영통,경기도,수원시 팔달구,37.27652065,127.0391258,강원대(삼척),강원도,삼척시,37.4401469,129.1690379,20800,27100,35200,24900,0,42200
영통,경기도,수원시 팔달구,37.27652065,127.0391258,동해,강원도,동해시,37.52770657,129.1040424,19100,24800,32200,22900,0,38600
영통,경기도,수원시 팔달구,37.27652065,127.0391258,삼척,강원도,삼척시,37.4401469,129.1690379,21200,27600,35800,25400,0,42900
영통,경기도,수원시 팔달구,37.27652065,127.0391258,삼척해변,강원도,삼척시,37.46792498,129.1698406,0,27200,33500,0,32600,40200
